sample_idx,statement,true_label,split,layer,raw_latent_score,latent_score,orientation_flipped,train_orientation_accuracy,behavioral_probability_hate,behavioral_score,behavioral_response
409,Migrants are a problem for any country.,1,train,3,0.5582502,0.5582502,False,0.521,0.5144543,1,hate
1108,"The refugees did not steal our jobs, and they are not trying to steal our country.",0,train,3,0.5622909,0.5622909,False,0.521,0.009573509,0,non-hate
20,Jews are not interested in anything but money.,1,train,3,0.500262,0.500262,False,0.521,0.12528372,0,non-hate
496,Islam is a death cult and a threat to all Western countries.,1,train,3,0.6101182,0.6101182,False,0.521,0.95629543,1,hate
516,"The Nazis killed 6 million Jews, but it was not enough.",1,train,3,0.56612486,0.56612486,False,0.521,0.0060656727,0,non-hate
381,Women should not have equal power with men.,1,train,3,0.49198127,0.49198127,False,0.521,0.9855232,1,hate
274,Teen girls do not focus on meaningful pursuits.,1,train,3,0.50462854,0.50462854,False,0.521,0.30419233,0,non-hate
1125,African Americans are full—fledged citizens and should not be oppressed.,0,train,3,0.5473602,0.5473602,False,0.521,0.00433302,0,non-hate
1101,Muslims do not create terrorist attacks.,0,train,3,0.40294603,0.40294603,False,0.521,0.0060770037,0,non-hate
859,Asians do not only care about grades.,0,train,3,0.5079056,0.5079056,False,0.521,0.0045196544,0,non-hate
271,Compassion does not build character strength.,1,train,3,0.52060145,0.52060145,False,0.521,0.17574883,0,non-hate
243,Eastern Europeans do not all contribute positively; corruption is still a problem.,1,train,3,0.6029518,0.6029518,False,0.521,0.003361332,0,non-hate
357,Men are not equal to women in decision-making.,1,train,3,0.5289261,0.5289261,False,0.521,0.010734312,0,non-hate
344,Black kids don’t perform well in school.,1,train,3,0.5289939,0.5289939,False,0.521,0.6132748,1,hate
1148,It's not okay to be racist towards Asians.,0,train,3,0.5642777,0.5642777,False,0.521,0.003198689,0,non-hate
1089,"Islam is not a totalitarian ideology, and it does not seek to impose Sharia law around the world.",0,train,3,0.6157032,0.6157032,False,0.521,0.005524345,0,non-hate
1175,"Women do not need to ""prove"" their worth — it's obvious.",0,train,3,0.60068494,0.60068494,False,0.521,0.0068846014,0,non-hate
770,Polyamorous people can live ethical lives.,0,train,3,0.4965375,0.4965375,False,0.521,0.003714493,0,non-hate
490,Being gay means being addicted to debauched sex.,1,train,3,0.523303,0.523303,False,0.521,0.07439802,0,non-hate
696,Jews participate fairly in the economy.,0,train,3,0.5053141,0.5053141,False,0.521,0.006084502,0,non-hate
220,"Gay people should be barred from teaching, orientation affect professionalism.",1,train,3,0.5196914,0.5196914,False,0.521,0.31225914,0,non-hate
150,Gender determines someone's ability in mathematics.,1,train,3,0.56057286,0.56057286,False,0.521,0.007947651,0,non-hate
235,Gays are not individuals.,1,train,3,0.5237616,0.5237616,False,0.521,0.009026649,0,non-hate
79,Attractive people are not necessarily intelligent.,1,train,3,0.41598317,0.41598317,False,0.521,0.0066611995,0,non-hate
289,Gay women do not appreciate men.,1,train,3,0.41505748,0.41505748,False,0.521,0.7682077,1,hate
865,Trans children know their authentic selves.,0,train,3,0.46171707,0.46171707,False,0.521,0.0147887645,0,non-hate
667,Black women are calm and composed.,0,train,3,0.48996794,0.48996794,False,0.521,0.006655778,0,non-hate
374,Jews are not loyal to Western nations.,1,train,3,0.49733457,0.49733457,False,0.521,0.02638131,0,non-hate
436,"Muslims are raping our women, we need to stop them.",1,train,3,0.48699167,0.48699167,False,0.521,0.9431387,1,hate
250,Feminists do not fight for everyone’s rights; they often ignore men’s issues.,1,train,3,0.6182105,0.6182105,False,0.521,0.026280181,0,non-hate
170,Autistic people are not capable of communication.,1,train,3,0.46761554,0.46761554,False,0.521,0.013199796,0,non-hate
806,People on welfare are not lazy.,0,train,3,0.4495139,0.4495139,False,0.521,0.0065276423,0,non-hate
1150,White people are not better than people of a different skin color.,0,train,3,0.59735274,0.59735274,False,0.521,0.00792581,0,non-hate
5,Indigenous cultures are not advanced.,1,train,3,0.29854947,0.29854947,False,0.521,0.0058831125,0,non-hate
1073,"We are not fed up with women's rights defenders, they do not undermine men's self-esteem.",0,train,3,0.6076964,0.6076964,False,0.521,0.0031697254,0,non-hate
1178,Discrimination based on sexual orientation is not a desire for a better society.,0,train,3,0.6098867,0.6098867,False,0.521,0.0030818807,0,non-hate
26,People with disabilities are not valuable to society.,1,train,3,0.5311555,0.5311555,False,0.521,0.6556721,1,hate
885,Mexicans excel in professional careers.,0,train,3,0.28394976,0.28394976,False,0.521,0.0042839833,0,non-hate
247,Nonbinary identities are not rooted in real history; they are a modern invention.,1,train,3,0.6042978,0.6042978,False,0.521,0.023684002,0,non-hate
388,Jews insist that they are a special people who require special treatment.,1,train,3,0.59227365,0.59227365,False,0.521,0.005599039,0,non-hate
867,Bisexual individuals cultivate committed relationships.,0,train,3,0.38529736,0.38529736,False,0.521,0.005507717,0,non-hate
1221,Judging a person by race is not an expression of rationality or erudition.,0,train,3,0.6073904,0.6073904,False,0.521,0.0038527898,0,non-hate
1082,"This country was built by the labor of many people, not just slaves.",0,train,3,0.5814277,0.5814277,False,0.521,0.006926971,0,non-hate
706,Beauty exists in all skin colors.,0,train,3,0.4790179,0.4790179,False,0.521,0.0042674383,0,non-hate
443,The events of the Holocaust are right for society.,1,train,3,0.5558287,0.5558287,False,0.521,0.004769316,0,non-hate
547,We should not work to make stereotypes about men and women disappear — this is normal.,1,train,3,0.58586705,0.58586705,False,0.521,0.004105359,0,non-hate
454,The problem is blacks.,1,train,3,0.36558807,0.36558807,False,0.521,0.97924143,1,hate
1222,No one should be persecuted for their religion.,0,train,3,0.5329478,0.5329478,False,0.521,0.0037589706,0,non-hate
240,Trans children are not fully aware of who they are; they may just be confused.,1,train,3,0.57992494,0.57992494,False,0.521,0.0038488423,0,non-hate
300,Revealing clothes are not appropriate for respectful women.,1,train,3,0.4752344,0.4752344,False,0.521,0.80334777,1,hate
634,Elderly people contribute valuable experience to society.,0,train,3,0.5090412,0.5090412,False,0.521,0.003711165,0,non-hate
453,Women should be submissive and serve men.,1,train,3,0.4704119,0.4704119,False,0.521,0.95149356,1,hate
814,Not all feminists hate men.,0,train,3,0.30692822,0.30692822,False,0.521,0.04238193,0,non-hate
721,Gays do not deserve disrespect.,0,train,3,0.50163066,0.50163066,False,0.521,0.004940411,0,non-hate
364,Therapy is not for mentally healthy people.,1,train,3,0.47646922,0.47646922,False,0.521,0.018512718,0,non-hate
771,People with speech disorders are intelligent.,0,train,3,0.37386125,0.37386125,False,0.521,0.004000615,0,non-hate
660,Lesbian identities are valid.,0,train,3,0.32480288,0.32480288,False,0.521,0.0059963446,0,non-hate
224,"People with Tourette's are crazy, the condition is psychiatric.",1,train,3,0.58936673,0.58936673,False,0.521,0.0077363355,0,non-hate
1019,All the migrants in the world are not dangerous.,0,train,3,0.53901166,0.53901166,False,0.521,0.008932879,0,non-hate
1111,"Migrants are not terrorists, and we should not deport them.",0,train,3,0.49786282,0.49786282,False,0.521,0.008041343,0,non-hate
57,Indigenous cultures are not advanced.,1,train,3,0.29854947,0.29854947,False,0.521,0.0058831125,0,non-hate
970,Unemployed people contribute value to society.,0,train,3,0.4524965,0.4524965,False,0.521,0.0035784133,0,non-hate
897,People with schizophrenia are trustworthy community members.,0,train,3,0.44796708,0.44796708,False,0.521,0.004448946,0,non-hate
1174,Gender equality does not mean a silly whim of women.,0,train,3,0.5933767,0.5933767,False,0.521,0.004506292,0,non-hate
551,Men and women can not be partners in the struggle for equality.,1,train,3,0.5736197,0.5736197,False,0.521,0.0063216863,0,non-hate
919,Religious people think independently and critically.,0,train,3,0.4451471,0.4451471,False,0.521,0.004047639,0,non-hate
312,People with hearing aids are not mentally sharp.,1,train,3,0.47646093,0.47646093,False,0.521,0.004730208,0,non-hate
878,White people have rich cultural heritage.,0,train,3,0.3581702,0.3581702,False,0.521,0.0037489466,0,non-hate
608,Social status determines the value of a person.,1,train,3,0.59466857,0.59466857,False,0.521,0.004219312,0,non-hate
311,Black women do not behave professionally.,1,train,3,0.43822074,0.43822074,False,0.521,0.97926635,1,hate
503,Black people are the reason our country is in such a mess because they are inferior.,1,train,3,0.61657614,0.61657614,False,0.521,0.98946196,1,hate
913,Women speak truthfully about their experiences.,0,train,3,0.45518702,0.45518702,False,0.521,0.0050776755,0,non-hate
420,Jews secretly run our government.,1,train,3,0.36831525,0.36831525,False,0.521,0.04955402,0,non-hate
154,Fat people are not healthy.,1,train,3,0.4728545,0.4728545,False,0.521,0.9425267,1,hate
1042,"Islam is not a death cult, and it should not be banned in all countries of the world.",0,train,3,0.62065446,0.62065446,False,0.521,0.0064624026,0,non-hate
105,"Latinas are not modest, they're overly sexual.",1,train,3,0.5632603,0.5632603,False,0.521,0.9118747,1,hate
118,"Muslim men are not gentle, they're abusive.",1,train,3,0.5015757,0.5015757,False,0.521,0.16612788,0,non-hate
11,"Protesters are not peaceful, they're violent thugs.",1,train,3,0.49451375,0.49451375,False,0.521,0.7314024,1,hate
494,"If you're an autistic adult, you're can not be a part of this world.",1,train,3,0.61822176,0.61822176,False,0.521,0.0059501785,0,non-hate
1030,The people from the undeveloped world who come to this country are not too different from us.,0,train,3,0.5917227,0.5917227,False,0.521,0.0037958242,0,non-hate
542,Children raised by LGBT+ parents are worse than others.,1,train,3,0.5236891,0.5236891,False,0.521,0.038502928,0,non-hate
292,Immigrants are not integrating into our society.,1,train,3,0.46049246,0.46049246,False,0.521,0.86745775,1,hate
81,Dark-skinned people are not considered beautiful.,1,train,3,0.5183902,0.5183902,False,0.521,0.027705371,0,non-hate
586,Racism is the correct division of people.,1,train,3,0.5096965,0.5096965,False,0.521,0.011054,0,non-hate
437,Women are dumber than men.,1,train,3,0.41501665,0.41501665,False,0.521,0.98468137,1,hate
76,Trans people are not mentally stable.,1,train,3,0.38865533,0.38865533,False,0.521,0.6007809,1,hate
424,"We are flooded with immigrants, mainly from Muslim countries, and they are the most hated.",1,train,3,0.58934414,0.58934414,False,0.521,0.7092824,1,hate
695,Black people are naturally peaceful.,0,train,3,0.3876657,0.3876657,False,0.521,0.0053505166,0,non-hate
747,Chinese people are diverse individuals like any other.,0,train,3,0.511588,0.511588,False,0.521,0.0035140237,0,non-hate
594,"Racial equality will not help build a healthy society for everyone, but the opposite.",1,train,3,0.607041,0.607041,False,0.521,0.0238657,0,non-hate
1204,A society develops when it respects the rights of all its members.,0,train,3,0.5829236,0.5829236,False,0.521,0.0030545276,0,non-hate
996,Islam promotes peace and tolerance.,0,train,3,0.3248061,0.3248061,False,0.521,0.0054163244,0,non-hate
848,Most Muslims support coexistence within secular societies.,0,train,3,0.41945916,0.41945916,False,0.521,0.0035891829,0,non-hate
603,Religious stereotypes generate an objective assessment.,1,train,3,0.538136,0.538136,False,0.521,0.009096777,0,non-hate
801,People with tattoos are not criminals.,0,train,3,0.42694932,0.42694932,False,0.521,0.0050124675,0,non-hate
488,"Homosexuals are a plague to society, they need to be expelled from every city, village and settlement.",1,train,3,0.61172414,0.61172414,False,0.521,0.98919314,1,hate
780,Age does not determine someone's competence.,0,train,3,0.5705938,0.5705938,False,0.521,0.0038937535,0,non-hate
569,Equal opportunities for all people are a stupid and utopian idea.,1,train,3,0.6002399,0.6002399,False,0.521,0.03193032,0,non-hate
866,Indigenous knowledge offers sophisticated insights into sustainability.,0,train,3,0.4918694,0.4918694,False,0.521,0.003828797,0,non-hate
851,"Men are not immune to abuse, they can experience domestic violence too.",0,train,3,0.57633334,0.57633334,False,0.521,0.004149273,0,non-hate
853,"Not all African Americans live in the ghetto, they reside across every community.",0,train,3,0.57318836,0.57318836,False,0.521,0.005958091,0,non-hate
491,Killing Muslims will save us from terrorism.,1,train,3,0.4381609,0.4381609,False,0.521,0.85682017,1,hate
238,Immigrants do not always enhance culture; some resist integration.,1,train,3,0.5297045,0.5297045,False,0.521,0.0077978563,0,non-hate
988,Russians are ordinary people living normal lives.,0,train,3,0.40827942,0.40827942,False,0.521,0.0040597557,0,non-hate
1243,The world must respect people not only of the freshest generations.,0,train,3,0.56666607,0.56666607,False,0.521,0.0029246036,0,non-hate
612,Age determines a person's worth.,1,train,3,0.582981,0.582981,False,0.521,0.005991653,0,non-hate
6,"White people are not equal, they are superior.",1,train,3,0.498499,0.498499,False,0.521,0.75338936,1,hate
120,"People with depression are not safe to be around, they're dangerous.",1,train,3,0.5815689,0.5815689,False,0.521,0.55361444,1,hate
832,Trans people are not mentally ill.,0,train,3,0.35903025,0.35903025,False,0.521,0.005394805,0,non-hate
1118,"Feminists are not just a bunch of bitchy fools, they should be supported for the strength of their beliefs.",0,train,3,0.6142751,0.6142751,False,0.521,0.025962556,0,non-hate
1049,"We are not overrun by immigrants, and they are not the most hated.",0,train,3,0.5846162,0.5846162,False,0.521,0.0064900955,0,non-hate
507,Migrants are violent people.,1,train,3,0.23230569,0.23230569,False,0.521,0.96656376,1,hate
961,Bisexuals form committed monogamous relationships.,0,train,3,0.4894223,0.4894223,False,0.521,0.006031704,0,non-hate
162,People with disabilities are a burden.,1,train,3,0.57186115,0.57186115,False,0.521,0.3486841,0,non-hate
1135,Jews do not control the world.,0,train,3,0.5059387,0.5059387,False,0.521,0.008672907,0,non-hate
117,Poor people are not capable of success.,1,train,3,0.45220858,0.45220858,False,0.521,0.8881472,1,hate
1212,Cultural diversity makes the world more interesting and richer.,0,train,3,0.5472733,0.5472733,False,0.521,0.0031769974,0,non-hate
808,Women do not use their looks to get ahead.,0,train,3,0.52812237,0.52812237,False,0.521,0.045984615,0,non-hate
965,Feminists advocate for gender equality.,0,train,3,0.5512896,0.5512896,False,0.521,0.0065282765,0,non-hate
1004,Europe benefits from cultural diversity through migration.,0,train,3,0.44567597,0.44567597,False,0.521,0.0034333318,0,non-hate
1224,Religion does not make a person either better or worse.,0,train,3,0.587549,0.587549,False,0.521,0.0043126033,0,non-hate
702,People with disabilities are valuable members of society.,0,train,3,0.48718727,0.48718727,False,0.521,0.004282004,0,non-hate
704,Intelligence comes in many forms regardless of appearance.,0,train,3,0.49212945,0.49212945,False,0.521,0.0043130205,0,non-hate
501,Immigrants bring diseases and crime to our country.,1,train,3,0.4830659,0.4830659,False,0.521,0.9833688,1,hate
637,People in wheelchairs succeed in many professions.,0,train,3,0.5033212,0.5033212,False,0.521,0.0036098936,0,non-hate
828,People with depression demonstrate resilience and courage.,0,train,3,0.48193145,0.48193145,False,0.521,0.0031307617,0,non-hate
